state_abbr	state	city
NY	New York	Long Lake
NY	New York	Middle Granville
NY	New York	Middle Grove
NY	New York	Minerva
NY	New York	Newcomb
NY	New York	North Creek
NY	New York	North Granville
NY	New York	North Hudson
NY	New York	Olmstedville
NY	New York	Paradox
NY	New York	Porter Corners
NY	New York	Pottersville
NY	New York	Putnam Station
NY	New York	Rock City Falls
NY	New York	Salem
NY	New York	Wilton
NY	New York	Schroon Lake
NY	New York	Schuylerville
NY	New York	Severance
NY	New York	Shushan
NY	New York	Silver Bay
NY	New York	Stony Creek
NY	New York	Ticonderoga
NY	New York	Warrensburg
NY	New York	Wevertown
NY	New York	Whitehall
NY	New York	Plattsburgh
NY	New York	Altona
NY	New York	Au Sable Chasm
NY	New York	Au Sable Forks
NY	New York	Bloomingdale
NY	New York	Bombay
NY	New York	Brushton
NY	New York	Burke
NY	New York	Cadyville
NY	New York	Champlain
NY	New York	Chateaugay
NY	New York	Chazy
NY	New York	Childwold
NY	New York	Churubusco
NY	New York	Keeseville
NY	New York	Constable
NY	New York	Crown Point
NY	New York	Dickinson Center
NY	New York	Elizabethtown
NY	New York	Ellenburg Center
NY	New York	Ellenburg Depot
NY	New York	Essex
NY	New York	Fort Covington
NY	New York	Nicholville
NY	New York	Jay
NY	New York	Keene
NY	New York	Saint Huberts
NY	New York	Upper Saint Regi
NY	New York	North Pole
NY	New York	Lawrenceville
NY	New York	Lewis
NY	New York	Lyon Mountain
NY	New York	Malone
NY	New York	Merrill
NY	New York	Mineville
NY	New York	Moira
NY	New York	Mooers
NY	New York	Mooers Forks
NY	New York	Moriah
NY	New York	Moriah Center
NY	New York	Morrisonville
NY	New York	New Russia
NY	New York	Bangor
NY	New York	North Lawrence
NY	New York	Onchiota
NY	New York	Owls Head
NY	New York	Paul Smiths
NY	New York	Peru
NY	New York	Piercefield
NY	New York	Port Henry
NY	New York	Redford
NY	New York	Rouses Point
NY	New York	Saint Regis Fall
NY	New York	Saranac
NY	New York	Saranac Lake
NY	New York	Schuyler Falls
NY	New York	Sunmount
NY	New York	Upper Jay
NY	New York	Vermontville
NY	New York	West Chazy
NY	New York	Westport
NY	New York	Whallonsburg
NY	New York	Willsboro
NY	New York	Wilmington
NY	New York	Auburn
NY	New York	Aurora
NY	New York	Baldwinsville
NY	New York	Bernhards Bay
NY	New York	Brewerton
NY	New York	Bridgeport
NY	New York	Camillus
NY	New York	Canastota
NY	New York	Cato
NY	New York	Cayuga
NY	New York	Cazenovia
NY	New York	Central Square
NY	New York	Chittenango
NY	New York	Cicero
NY	New York	Cincinnatus
NY	New York	Clay
NY	New York	Cleveland
NY	New York	Constantia
NY	New York	Cortland
NY	New York	Cuyler
NY	New York	De Ruyter
NY	New York	Dryden
NY	New York	Durhamville
NY	New York	East Freetown
NY	New York	East Syracuse
NY	New York	Elbridge
NY	New York	Erieville
NY	New York	Fabius
NY	New York	Fayetteville
NY	New York	Freeville
NY	New York	Fulton
NY	New York	Genoa
NY	New York	Georgetown
NY	New York	Groton
NY	New York	Hannibal
NY	New York	Hastings
NY	New York	Homer
NY	New York	Jamesville
NY	New York	Jordan
NY	New York	King Ferry
NY	New York	Kirkville
NY	New York	Lacona
NY	New York	La Fayette
NY	New York	Lebanon
NY	New York	Liverpool
NY	New York	Bayberry
NY	New York	Locke
NY	New York	Mc Graw
NY	New York	Mallory
NY	New York	Manlius
NY	New York	Marcellus
NY	New York	Marietta
NY	New York	Martville
NY	New York	Memphis
NY	New York	Mexico
NY	New York	Minoa
NY	New York	Moravia
NY	New York	Nedrow
NY	New York	New Woodstock
NY	New York	North Pitcher
NY	New York	Oswego
NY	New York	Parish
NY	New York	Pennellville
NY	New York	Phoenix
NY	New York	Pitcher
NY	New York	Port Byron
NY	New York	Preble
NY	New York	Pulaski
NY	New York	Red Creek
NY	New York	Richland
NY	New York	Sandy Creek
NY	New York	Savannah
NY	New York	Venice Center
NY	New York	Seneca Falls
NY	New York	Skaneateles
NY	New York	South Otselic
NY	New York	Sterling
NY	New York	Truxton
NY	New York	Tully
NY	New York	Union Springs
NY	New York	Warners
NY	New York	Waterloo
NY	New York	Weedsport
NY	New York	West Monroe
NY	New York	Syracuse
NY	New York	Solvay
NY	New York	Mattydale
NY	New York	North Syracuse
NY	New York	De Witt
NY	New York	Onondaga
NY	New York	Alder Creek
NY	New York	Altmar
NY	New York	Ava
NY	New York	Barneveld
NY	New York	Blossvale
NY	New York	Boonville
NY	New York	Bouckville
NY	New York	Brookfield
NY	New York	Burlington Flats
NY	New York	Camden
NY	New York	Ames
NY	New York	Cassville
NY	New York	Chadwicks
NY	New York	Cherry Valley
NY	New York	Clayville
NY	New York	Clinton
NY	New York	Cold Brook
NY	New York	Constableville
NY	New York	Cooperstown
NY	New York	Croghan
NY	New York	Deansboro
NY	New York	Dolgeville
NY	New York	Eagle Bay
NY	New York	Earlville
NY	New York	East Springfield
NY	New York	Eaton
NY	New York	Edmeston
NY	New York	Fly Creek
NY	New York	Forestport
NY	New York	Fort Plain
NY	New York	Frankfort
NY	New York	Garrattsville
NY	New York	Glenfield
NY	New York	Greig
NY	New York	Hamilton
NY	New York	Hartwick
NY	New York	Herkimer
NY	New York	Hoffmeister
NY	New York	Holland Patent
NY	New York	Hubbardsville
NY	New York	Ilion
NY	New York	Inlet
NY	New York	Jordanville
NY	New York	Lee Center
NY	New York	Little Falls
NY	New York	Beaver River
NY	New York	Lyons Falls
NY	New York	Mc Connellsville
NY	New York	Madison
NY	New York	Marcy
NY	New York	Middleville
NY	New York	Mohawk
NY	New York	Morrisville
NY	New York	Munnsville
NY	New York	New Berlin
NY	New York	New Hartford
NY	New York	New Lisbon
NY	New York	Newport
NY	New York	New York Mills
NY	New York	North Brookfield
NY	New York	Old Forge
NY	New York	Oneida
NY	New York	Oriskany
NY	New York	Oriskany Falls
NY	New York	Palatine Bridge
NY	New York	Poland
NY	New York	Port Leyden
NY	New York	Raquette Lake
NY	New York	Redfield
NY	New York	Remsen
NY	New York	Richfield Spring
NY	New York	Rome
NY	New York	Roseboom
NY	New York	Saint Johnsville
NY	New York	Salisbury Center
NY	New York	Sauquoit
NY	New York	Sharon Springs
NY	New York	Sherburne
NY	New York	Sherrill
NY	New York	Smyrna
NY	New York	South Edmeston
NY	New York	Springfield Cent
NY	New York	Stittville
NY	New York	Stratford
NY	New York	Taberg
NY	New York	Turin
NY	New York	Van Hornesville
NY	New York	Vernon
NY	New York	Vernon Center
NY	New York	Verona
NY	New York	Waterville
NY	New York	West Burlington
NY	New York	Westdale
NY	New York	West Edmeston
NY	New York	Westernville
NY	New York	Westford
NY	New York	West Leyden
NY	New York	Westmoreland
NY	New York	West Winfield
NY	New York	Whitesboro
NY	New York	Williamstown
NY	New York	Woodgate
NY	New York	Yorkville
NY	New York	Utica
NY	New York	Watertown
NY	New York	Fort Drum
NY	New York	Smithville
NY	New York	Adams Center
NY	New York	Point Vivian
NY	New York	Antwerp
NY	New York	Belleville
NY	New York	Black River
NY	New York	Brasher Falls
NY	New York	Brier Hill
NY	New York	Calcium
NY	New York	Canton
NY	New York	Cape Vincent
NY	New York	Carthage
NY	New York	Castorland
NY	New York	Chase Mills
NY	New York	Chaumont
NY	New York	Frontenac
NY	New York	Colton
NY	New York	Copenhagen
NY	New York	De Kalb Junction
NY	New York	De Peyster
NY	New York	Dexter
NY	New York	Edwards
NY	New York	Ellisburg
NY	New York	Evans Mills
NY	New York	Felts Mills
NY	New York	Gouverneur
NY	New York	Hammond
NY	New York	Harrisville
NY	New York	Henderson
NY	New York	Hermon
NY	New York	Heuvelton
NY	New York	Hogansburg
NY	New York	La Fargeville
NY	New York	Lisbon
NY	New York	Lorraine
NY	New York	Madrid
NY	New York	Mannsville
NY	New York	Massena
NY	New York	Natural Bridge
NY	New York	Newton Falls
NY	New York	Norfolk
NY	New York	Norwood
NY	New York	Ogdensburg
NY	New York	Oswegatchie
NY	New York	Parishville
NY	New York	Philadelphia
NY	New York	Plessis
NY	New York	Potsdam
NY	New York	Redwood
NY	New York	Rensselaer Falls
NY	New York	Richville
NY	New York	Rodman
NY	New York	Degrasse
NY	New York	Sackets Harbor
NY	New York	South Colton
NY	New York	Star Lake
NY	New York	Theresa
NY	New York	Three Mile Bay
NY	New York	Waddington
NY	New York	Wanakena
NY	New York	West Stockholm
NY	New York	Winthrop
NY	New York	Woodville
NY	New York	Afton
NY	New York	Andes
NY	New York	Apalachin
NY	New York	Bainbridge
NY	New York	Barton
NY	New York	Berkshire
NY	New York	Bloomville
NY	New York	Bovina Center
NY	New York	Candor
NY	New York	Castle Creek
NY	New York	Chenango Forks
NY	New York	Conklin
NY	New York	Davenport
NY	New York	Davenport Center
NY	New York	De Lancey
NY	New York	Meredith
NY	New York	Deposit
NY	New York	Downsville
NY	New York	East Branch
NY	New York	East Meredith
NY	New York	Endwell
NY	New York	Franklin
NY	New York	Gilbertsville
NY	New York	Glen Aubrey
NY	New York	Greene
NY	New York	Guilford
NY	New York	Hamden
NY	New York	Cadosia
NY	New York	Harpersfield
NY	New York	Harpursville
NY	New York	Hobart
NY	New York	Johnson City
NY	New York	Kirkwood
NY	New York	Laurens
NY	New York	Lisle
NY	New York	Mc Donough
NY	New York	Maine
NY	New York	Marathon
NY	New York	Masonville
NY	New York	Meridale
NY	New York	Milford
NY	New York	Morris
NY	New York	Mount Upton
NY	New York	Mount Vision
NY	New York	Newark Valley
NY	New York	Nichols
NY	New York	Nineveh
NY	New York	Norwich
NY	New York	Oneonta
NY	New York	Otego
NY	New York	Ouaquaga
NY	New York	Owego
NY	New York	Brisben
NY	New York	Plymouth
NY	New York	Sanitaria Spring
NY	New York	Portlandville
NY	New York	Richford
NY	New York	Sidney
NY	New York	Sidney Center
NY	New York	Smithville Flats
NY	New York	South Kortright
NY	New York	South New Berlin
NY	New York	South Plymouth
NY	New York	Treadwell
NY	New York	Unadilla
NY	New York	Vestal
NY	New York	Walton
NY	New York	Wells Bridge
NY	New York	West Oneonta
NY	New York	Whitney Point
NY	New York	Willet
NY	New York	Willseyville
NY	New York	Windsor
NY	New York	Binghamton
NY	New York	Akron
NY	New York	Alabama
NY	New York	Alden
NY	New York	Alexander
NY	New York	Angola
NY	New York	Appleton
NY	New York	Arcade
NY	New York	Attica
NY	New York	Barker
NY	New York	Basom
NY	New York	Batavia
NY	New York	Bliss
NY	New York	Boston
NY	New York	Bowmansville
NY	New York	Burt
NY	New York	Chaffee
NY	New York	Clarence
NY	New York	Clarence Center
NY	New York	Colden
NY	New York	Collins
NY	New York	Corfu
NY	New York	Cowlesville
NY	New York	Dale
NY	New York	Darien Center
NY	New York	Dayton
NY	New York	Delevan
NY	New York	Depew
NY	New York	Derby
NY	New York	Van Buren Bay
NY	New York	Swormville
NY	New York	East Aurora
NY	New York	East Bethany
NY	New York	East Concord
NY	New York	Eden
NY	New York	Elba
NY	New York	Elma
NY	New York	Farmersville Sta
NY	New York	Forestville
NY	New York	Fredonia
NY	New York	Freedom
NY	New York	Gainesville
NY	New York	Gasport
NY	New York	Getzville
NY	New York	Glenwood
NY	New York	Gowanda
NY	New York	Grand Island
NY	New York	Hamburg
NY	New York	Holland
NY	New York	Irving
NY	New York	Java Center
NY	New York	Java Village
NY	New York	Lake View
NY	New York	Lancaster
NY	New York	Lawtons
NY	New York	Lewiston
NY	New York	Lockport
NY	New York	Lyndonville
NY	New York	Machias
NY	New York	Marilla
NY	New York	Medina
NY	New York	Middleport
NY	New York	Newfane
NY	New York	North Collins
NY	New York	North Java
NY	New York	North Tonawanda
NY	New York	Oakfield
NY	New York	Orchard Park
NY	New York	Perrysburg
NY	New York	Ransomville
NY	New York	Sanborn
NY	New York	Sardinia
NY	New York	Silver Creek
NY	New York	South Dayton
NY	New York	South Wales
NY	New York	Springville
NY	New York	Stafford
NY	New York	Strykersville
NY	New York	Tonawanda
NY	New York	Varysburg
NY	New York	West Falls
NY	New York	West Valley
NY	New York	Wilson
NY	New York	Youngstown
NY	New York	Buffalo
NY	New York	Kenmore
NY	New York	Lackawanna
NY	New York	Blasdell
NY	New York	Williamsville
NY	New York	West Seneca
NY	New York	Cheektowaga
NY	New York	Amherst
NY	New York	Niagara Falls
NY	New York	Adams Basin
NY	New York	Albion
NY	New York	Avon
NY	New York	Bellona
NY	New York	Bergen
NY	New York	Branchport
NY	New York	Brockport
NY	New York	Byron
NY	New York	Caledonia
NY	New York	Canandaigua
NY	New York	Castile
NY	New York	Clifton
NY	New York	Clifton Springs
NY	New York	Clyde
NY	New York	Conesus
NY	New York	Dansville
NY	New York	Dresden
NY	New York	East Rochester
NY	New York	Fairport
NY	New York	Geneseo
NY	New York	Geneva
NY	New York	Groveland
NY	New York	Hamlin
NY	New York	Hemlock
NY	New York	Henrietta
NY	New York	Hilton
NY	New York	Bloomfield
NY	New York	Hulberton
NY	New York	Honeoye
NY	New York	Honeoye Falls
NY	New York	Ionia
NY	New York	Kendall
NY	New York	Kent
NY	New York	Bluff Point
NY	New York	Lakeville
NY	New York	Leicester
NY	New York	Le Roy
NY	New York	Lima
NY	New York	Linwood
NY	New York	Livonia
NY	New York	Lyons
NY	New York	Macedon
NY	New York	Manchester
NY	New York	Marion
NY	New York	Mendon
NY	New York	Middlesex
NY	New York	Tuscarora
NY	New York	Naples
NY	New York	Newark
NY	New York	North Chili
NY	New York	North Rose
NY	New York	Nunda
NY	New York	Ontario
NY	New York	Hayt Corners
NY	New York	Palmyra
NY	New York	Penfield
NY	New York	Penn Yan
NY	New York	Perry
NY	New York	Phelps
NY	New York	Wadsworth
NY	New York	Pittsford
NY	New York	Portageville
NY	New York	Mac Dougall
NY	New York	West Rush
NY	New York	Rushville
NY	New York	Scottsburg
NY	New York	Scottsville
NY	New York	Shortsville
NY	New York	Rock Glen
NY	New York	Sodus
NY	New York	Sodus Point
NY	New York	Spencerport
NY	New York	Springwater
NY	New York	Stanley
NY	New York	Victor
NY	New York	Walworth
NY	New York	Warsaw
NY	New York	Waterport
NY	New York	Wayland
NY	New York	Webster
NY	New York	West Henrietta
NY	New York	Williamson
NY	New York	Wolcott
NY	New York	Wyoming
NY	New York	Rochester
NY	New York	Greece
NY	New York	Twelve Corners
NY	New York	Westgate
NY	New York	Panorama
NY	New York	Jamestown
NY	New York	Allegany
NY	New York	Alma
NY	New York	Angelica
NY	New York	Ashville
NY	New York	Belfast
NY	New York	Bemus Point
NY	New York	Black Creek
NY	New York	Bolivar
NY	New York	Brocton
NY	New York	Caneadea
NY	New York	Cassadaga
NY	New York	Cattaraugus
NY	New York	Ceres
NY	New York	Cherry Creek
NY	New York	Clymer
NY	New York	Conewango Valley
NY	New York	Cuba
NY	New York	Dewittville
NY	New York	East Otto
NY	New York	Ellicottville
NY	New York	Falconer
NY	New York	Fillmore
NY	New York	Findley Lake
NY	New York	Franklinville
NY	New York	Frewsburg
NY	New York	Friendship
NY	New York	Gerry
NY	New York	Great Valley
NY	New York	Ischua
NY	New York	Houghton
NY	New York	Kennedy
NY	New York	Kill Buck
NY	New York	Lakewood
NY	New York	Limestone
NY	New York	Little Genesee
NY	New York	Little Valley
NY	New York	Mayville
NY	New York	Olean
NY	New York	Panama
NY	New York	Portland
NY	New York	Portville
NY	New York	Randolph
NY	New York	Ripley
NY	New York	Rushford
NY	New York	Salamanca
NY	New York	Sherman
NY	New York	Sinclairville
NY	New York	Stockton
NY	New York	Westfield
NY	New York	Addison
NY	New York	Alfred
NY	New York	Alfred Station
NY	New York	Almond
NY	New York	Alpine
NY	New York	Andover
NY	New York	Arkport
NY	New York	Atlanta
NY	New York	Wallace
NY	New York	Veterans Adminis
NY	New York	Beaver Dams
NY	New York	Belmont
NY	New York	Big Flats
NY	New York	Bradford
NY	New York	Breesport
NY	New York	Brooktondale
NY	New York	Burdett
NY	New York	Cameron
NY	New York	Cameron Mills
NY	New York	Campbell
NY	New York	Canaseraga
NY	New York	Canisteo
NY	New York	Cayuta
NY	New York	Chemung
NY	New York	Cohocton
NY	New York	Corning
NY	New York	Dalton
NY	New York	Dundee
NY	New York	Erin
NY	New York	Greenwood
NY	New York	Hammondsport
NY	New York	Hector
NY	New York	Himrod
NY	New York	Hornell
NY	New York	Horseheads
NY	New York	Hunt
NY	New York	Interlaken
NY	New York	Ithaca College
NY	New York	Ithaca
NY	New York	Jasper
NY	New York	Lindley
NY	New York	Lockwood
NY	New York	Lodi
NY	New York	Lowman
NY	New York	Millport
NY	New York	Montour Falls
NY	New York	Newfield
NY	New York	Odessa
NY	New York	Painted Post
NY	New York	Pine City
NY	New York	Pine Valley
NY	New York	Prattsburg
NY	New York	Pulteney
NY	New York	Rexville
NY	New York	Rock Stream
NY	New York	Savona
NY	New York	Scio
NY	New York	Slaterville Spri
NY	New York	Lansing
NY	New York	Spencer
NY	New York	Swain
NY	New York	Troupsburg
NY	New York	Trumansburg
NY	New York	Valois
NY	New York	Van Etten
NY	New York	Watkins Glen
NY	New York	Waverly
NY	New York	Wellsburg
NY	New York	Wellsville
NY	New York	Whitesville
NY	New York	Woodhull
NY	New York	Elmira
NY	New York	Elmira Heights
NC	North Carolina	Advance
NC	North Carolina	Ararat
NC	North Carolina	Belews Creek
NC	North Carolina	Boonville
NC	North Carolina	Clemmons
NC	North Carolina	Cleveland
NC	North Carolina	Danbury
NC	North Carolina	Dobson
NC	North Carolina	East Bend
NC	North Carolina	Germanton
NC	North Carolina	Hamptonville
NC	North Carolina	King
NC	North Carolina	Lawsonville
NC	North Carolina	Lewisville
NC	North Carolina	Lowgap
NC	North Carolina	Madison
NC	North Carolina	Mayodan
NC	North Carolina	Mocksville
NC	North Carolina	Mount Airy
NC	North Carolina	Pfafftown
NC	North Carolina	Pilot Mountain
NC	North Carolina	Pine Hall
NC	North Carolina	Pinnacle
NC	North Carolina	Rural Hall
NC	North Carolina	Sandy Ridge
NC	North Carolina	Siloam
NC	North Carolina	Stoneville
NC	North Carolina	Tobaccoville
NC	North Carolina	Walkertown
NC	North Carolina	Walnut Cove
NC	North Carolina	Westfield
NC	North Carolina	Woodleaf
NC	North Carolina	Yadkinville
NC	North Carolina	Winston Salem
NC	North Carolina	Farmer
NC	North Carolina	Bear Creek
NC	North Carolina	Bennett
NC	North Carolina	Biscoe
NC	North Carolina	Blanch
NC	North Carolina	Browns Summit
NC	North Carolina	Glen Raven
NC	North Carolina	Burlington
NC	North Carolina	Candor
NC	North Carolina	Cedar Grove
NC	North Carolina	Climax
NC	North Carolina	Colfax
NC	North Carolina	Denton
NC	North Carolina	Eagle Springs
NC	North Carolina	Efland
NC	North Carolina	Elon College
NC	North Carolina	Franklinville
NC	North Carolina	Gibsonville
NC	North Carolina	Goldston
NC	North Carolina	Graham
NC	North Carolina	Haw River
NC	North Carolina	High Point
NC	North Carolina	Archdale
NC	North Carolina	Hillsborough
NC	North Carolina	Jackson Springs
NC	North Carolina	Jamestown
NC	North Carolina	Julian
NC	North Carolina	Kernersville
NC	North Carolina	Eden
NC	North Carolina	Leasburg
NC	North Carolina	Lexington
NC	North Carolina	Liberty
NC	North Carolina	Linwood
NC	North Carolina	Mc Leansville
NC	North Carolina	Mebane
NC	North Carolina	Milton
NC	North Carolina	Mount Gilead
NC	North Carolina	Oak Ridge
NC	North Carolina	Pelham
NC	North Carolina	Pittsboro
NC	North Carolina	Pleasant Garden
NC	North Carolina	Prospect Hill
NC	North Carolina	Providence
NC	North Carolina	Coleridge
NC	North Carolina	Randleman
NC	North Carolina	Reidsville
NC	North Carolina	Robbins
NC	North Carolina	Ruffin
NC	North Carolina	Colon
NC	North Carolina	Seagrove
NC	North Carolina	Semora
NC	North Carolina	Siler City
NC	North Carolina	Snow Camp
NC	North Carolina	Sophia
NC	North Carolina	Staley
NC	North Carolina	Star
NC	North Carolina	Stokesdale
NC	North Carolina	Summerfield
NC	North Carolina	Thomasville
NC	North Carolina	Trinity
NC	North Carolina	Troy
NC	North Carolina	West End
NC	North Carolina	Whitsett
NC	North Carolina	Yanceyville
NC	North Carolina	Greensboro
NC	North Carolina	Angier
NC	North Carolina	Apex
NC	North Carolina	Bahama
NC	North Carolina	Benson
NC	North Carolina	Broadway
NC	North Carolina	Bullock
NC	North Carolina	Butner
NC	North Carolina	Carrboro
NC	North Carolina	Cary
NC	North Carolina	Chapel Hill
NC	North Carolina	Clayton
NC	North Carolina	Coats
NC	North Carolina	Creedmoor
NC	North Carolina	Four Oaks
NC	North Carolina	Franklinton
NC	North Carolina	Fuquay Varina
NC	North Carolina	Garner
NC	North Carolina	Grantham
NC	North Carolina	Seymour Johnson
NC	North Carolina	Goldsboro
NC	North Carolina	Henderson
NC	North Carolina	Holly Springs
NC	North Carolina	Hurdle Mills
NC	North Carolina	Kenly
NC	North Carolina	Kittrell
NC	North Carolina	Knightdale
NC	North Carolina	Lillington
NC	North Carolina	Louisburg
NC	North Carolina	Macon
NC	North Carolina	Manson
NC	North Carolina	Middlesex
NC	North Carolina	Moncure
NC	North Carolina	Morrisville
NC	North Carolina	New Hill
NC	North Carolina	Norlina
NC	North Carolina	Oxford
NC	North Carolina	Princeton
NC	North Carolina	Rolesville
NC	North Carolina	Rougemont
NC	North Carolina	Roxboro
NC	North Carolina	Selma
NC	North Carolina	Smithfield
NC	North Carolina	Stem
NC	North Carolina	Timberlake
NC	North Carolina	Wake Forest
NC	North Carolina	Warrenton
NC	North Carolina	Wendell
NC	North Carolina	Willow Spring
NC	North Carolina	Youngsville
NC	North Carolina	Zebulon
NC	North Carolina	Raleigh
NC	North Carolina	Durham
NC	North Carolina	Research Triangl
NC	North Carolina	Rocky Mount
NC	North Carolina	Wesleyan College
NC	North Carolina	Aulander
NC	North Carolina	Aurora
NC	North Carolina	Bailey
NC	North Carolina	Bath
NC	North Carolina	Battleboro
NC	North Carolina	Belhaven
NC	North Carolina	Bethel
NC	North Carolina	Blounts Creek
NC	North Carolina	Castalia
NC	North Carolina	Chocowinity
NC	North Carolina	Como
NC	North Carolina	Conway
NC	North Carolina	Edward
NC	North Carolina	Elm City
NC	North Carolina	Enfield
NC	North Carolina	Middletown
NC	North Carolina	Fairfield
NC	North Carolina	Farmville
NC	North Carolina	Fountain
NC	North Carolina	Eureka
